locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPPBIMDH_05600	CDS	1641				hypothetical protein
OPPBIMDH_05601	CDS	1071			COG4413	Urea transporter
OPPBIMDH_05602	CDS	918	ureD			Urease accessory protein UreD
OPPBIMDH_05603	CDS	630	ureG		COG0378	Urease accessory protein UreG
OPPBIMDH_05604	CDS	684	ureF		COG0830	Urease accessory protein UreF
OPPBIMDH_05605	CDS	564	ureE			Urease accessory protein UreE
OPPBIMDH_05606	CDS	1719	ureC	3.5.1.5		Urease subunit alpha
OPPBIMDH_05607	CDS	504	ureB	3.5.1.5		Urease subunit beta
OPPBIMDH_05608	CDS	303	ureA2	3.5.1.5		Urease subunit gamma 2
OPPBIMDH_05609	CDS	1416	csbC			putative metabolite transport protein CsbC
OPPBIMDH_05610	CDS	729				hypothetical protein
OPPBIMDH_05611	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
OPPBIMDH_05612	CDS	1053	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
OPPBIMDH_05613	CDS	504				hypothetical protein
OPPBIMDH_05614	CDS	504		3.1.13.-		3'-5' exoribonuclease
OPPBIMDH_05615	CDS	693	crp_2		COG0664	CRP-like cAMP-activated global transcriptional regulator
OPPBIMDH_05616	CDS	243				hypothetical protein
OPPBIMDH_05617	CDS	3276				hypothetical protein
OPPBIMDH_05618	CDS	696	plsC_1	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OPPBIMDH_05619	CDS	840				hypothetical protein
OPPBIMDH_05620	CDS	1419	otsA_2	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
OPPBIMDH_05621	CDS	828				hypothetical protein
OPPBIMDH_05622	CDS	1407				hypothetical protein
OPPBIMDH_05623	CDS	699				hypothetical protein
OPPBIMDH_05624	CDS	948	glkA_2	2.7.1.2		Glucokinase
OPPBIMDH_05625	CDS	636				hypothetical protein
OPPBIMDH_05626	CDS	456				hypothetical protein
OPPBIMDH_05627	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
OPPBIMDH_05628	CDS	1695				hypothetical protein
OPPBIMDH_05629	CDS	669	degU_3		COG2197	Transcriptional regulatory protein DegU
OPPBIMDH_05630	CDS	813				hypothetical protein
OPPBIMDH_05631	CDS	1761			COG2200	putative signaling protein
OPPBIMDH_05632	CDS	1125	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
OPPBIMDH_05633	CDS	1260	htpX_2	3.4.24.-		Protease HtpX
OPPBIMDH_05634	CDS	237				hypothetical protein
OPPBIMDH_05635	CDS	1398				hypothetical protein
OPPBIMDH_05636	CDS	1755		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
OPPBIMDH_05637	CDS	1788	relA_2		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
OPPBIMDH_05638	CDS	528				hypothetical protein
OPPBIMDH_05639	CDS	876				hypothetical protein
OPPBIMDH_05640	CDS	288				hypothetical protein
OPPBIMDH_05641	CDS	669				hypothetical protein
OPPBIMDH_05642	CDS	1632	qcrB	7.1.1.8	COG1290	Cytochrome bc1 complex cytochrome b subunit
OPPBIMDH_05643	CDS	1089	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
OPPBIMDH_05644	CDS	834	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
OPPBIMDH_05645	CDS	543	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
OPPBIMDH_05646	CDS	954			COG3336	putative protein
OPPBIMDH_05647	CDS	399			COG0784	putative response regulatory protein
OPPBIMDH_05648	CDS	1047	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
OPPBIMDH_05649	CDS	207				hypothetical protein
OPPBIMDH_05650	CDS	429	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
OPPBIMDH_05651	CDS	972	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
OPPBIMDH_05652	CDS	1152	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
OPPBIMDH_05653	CDS	228	tusA		COG0425	Sulfur carrier protein TusA
OPPBIMDH_05654	CDS	543				hypothetical protein
OPPBIMDH_05655	CDS	975	adoK_2	2.7.1.20	COG0524	Adenosine kinase
OPPBIMDH_05656	CDS	369				Protein
OPPBIMDH_05657	CDS	1161	garK	2.7.1.165	COG1929	Glycerate 2-kinase
OPPBIMDH_05658	CDS	1176	nadA	2.5.1.72		Quinolinate synthase A
OPPBIMDH_05659	CDS	1434	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
OPPBIMDH_05660	CDS	606				putative protein
OPPBIMDH_05661	CDS	309				hypothetical protein
OPPBIMDH_05662	CDS	789				hypothetical protein
OPPBIMDH_05663	CDS	561	sutR_3		COG1396	HTH-type transcriptional regulator SutR
OPPBIMDH_05664	CDS	978	btuD_22	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OPPBIMDH_05665	CDS	810				hypothetical protein
OPPBIMDH_05666	CDS	852				hypothetical protein
OPPBIMDH_05667	CDS	2091				hypothetical protein
OPPBIMDH_05668	CDS	2619				hypothetical protein
OPPBIMDH_05669	CDS	480				hypothetical protein
OPPBIMDH_05670	CDS	660				hypothetical protein
OPPBIMDH_05671	CDS	999	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
OPPBIMDH_05672	CDS	795	rip2		COG1994	Putative zinc metalloprotease Rip2
OPPBIMDH_05673	CDS	201				hypothetical protein
OPPBIMDH_05674	CDS	1974	cobT_2	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
OPPBIMDH_05675	CDS	774	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
OPPBIMDH_05676	CDS	1290				hypothetical protein
OPPBIMDH_05677	CDS	1188	gcvT_3	2.1.2.10	COG0404	Aminomethyltransferase
OPPBIMDH_05678	CDS	1569	pepA_2	3.4.11.1	COG0260	putative cytosol aminopeptidase
OPPBIMDH_05679	CDS	714				hypothetical protein
OPPBIMDH_05680	CDS	162				hypothetical protein
OPPBIMDH_05681	CDS	1878				hypothetical protein
OPPBIMDH_05682	CDS	312				hypothetical protein
OPPBIMDH_05683	CDS	1821	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
OPPBIMDH_05684	CDS	1461	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
OPPBIMDH_05685	CDS	1173	alaS_3	6.1.1.7	COG0013	Alanine--tRNA ligase
OPPBIMDH_05686	CDS	1464				hypothetical protein
OPPBIMDH_05687	CDS	1140	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
OPPBIMDH_05688	CDS	1092		1.-.-.-	COG1018	NADPH oxidoreductase
OPPBIMDH_05689	CDS	1224				hypothetical protein
OPPBIMDH_05690	CDS	1005				Putative NAD(P)H nitroreductase
OPPBIMDH_05691	CDS	738				hypothetical protein
OPPBIMDH_05692	CDS	1329	kdnA	2.6.1.109	COG0399	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase
OPPBIMDH_05693	CDS	1182	yhhS			putative MFS-type transporter YhhS
OPPBIMDH_05694	CDS	972				hypothetical protein
OPPBIMDH_05695	CDS	831	ucpA	1.-.-.-		Oxidoreductase UcpA
OPPBIMDH_05696	CDS	840	rebM	2.1.1.164		Demethylrebeccamycin-D-glucose O-methyltransferase
OPPBIMDH_05697	CDS	879				hypothetical protein
OPPBIMDH_05698	CDS	1281	dadA	1.4.99.-	COG0665	D-amino acid dehydrogenase
OPPBIMDH_05699	CDS	714				hypothetical protein
OPPBIMDH_05700	CDS	807				hypothetical protein
OPPBIMDH_05701	CDS	2796				hypothetical protein
OPPBIMDH_05702	CDS	537				hypothetical protein
OPPBIMDH_05703	CDS	1056				hypothetical protein
OPPBIMDH_05704	CDS	1140		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
OPPBIMDH_05705	CDS	261				hypothetical protein
OPPBIMDH_05706	CDS	612				hypothetical protein
OPPBIMDH_05707	CDS	1089				hypothetical protein
OPPBIMDH_05708	CDS	999				hypothetical protein
OPPBIMDH_05709	CDS	1728	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
OPPBIMDH_05710	CDS	264				hypothetical protein
OPPBIMDH_05711	CDS	648				hypothetical protein
OPPBIMDH_05712	CDS	1323	ydbM_3	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
OPPBIMDH_05713	CDS	1605	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
OPPBIMDH_05714	CDS	483				hypothetical protein
OPPBIMDH_05715	CDS	1095	tam_4	2.1.1.144		Trans-aconitate 2-methyltransferase
OPPBIMDH_05716	CDS	1293	lgrB_1			Linear gramicidin synthase subunit B
OPPBIMDH_05717	CDS	447				hypothetical protein
OPPBIMDH_05718	CDS	1452	stp_4			Multidrug resistance protein Stp
OPPBIMDH_05719	CDS	867				hypothetical protein
OPPBIMDH_05720	CDS	408			COG2764	putative protein
OPPBIMDH_05721	CDS	1281	thcB_2	1.14.-.-		Cytochrome P450 116
OPPBIMDH_05722	CDS	1404				hypothetical protein
OPPBIMDH_05723	CDS	1725	dntB	1.14.13.210		4-methyl-5-nitrocatechol 5-monooxygenase
OPPBIMDH_05724	CDS	1302	lgrB_2			Linear gramicidin synthase subunit B
OPPBIMDH_05725	CDS	1380		1.14.-.-	COG2124	Putative cytochrome P450 135B1
OPPBIMDH_05726	CDS	1458	gatA_2	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
OPPBIMDH_05727	CDS	384				hypothetical protein
OPPBIMDH_05728	CDS	2415				hypothetical protein
OPPBIMDH_05729	CDS	1170	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
OPPBIMDH_05730	CDS	936	fgd_7	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
OPPBIMDH_05731	CDS	1149	fadA5	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
OPPBIMDH_05732	CDS	1224	yjiB	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
OPPBIMDH_05733	CDS	699	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
OPPBIMDH_05734	CDS	810				hypothetical protein
OPPBIMDH_05735	CDS	1074				hypothetical protein
OPPBIMDH_05736	CDS	1218	fabF_3	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
OPPBIMDH_05737	CDS	255	acpP_2			Acyl carrier protein
OPPBIMDH_05738	CDS	750	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OPPBIMDH_05739	CDS	1026	ncsB1_2	2.1.1.303		2,7-dihydroxy-5-methyl-1-naphthoate 7-O-methyltransferase
OPPBIMDH_05740	CDS	1704				hypothetical protein
OPPBIMDH_05741	CDS	255				hypothetical protein
OPPBIMDH_05742	CDS	1680				hypothetical protein
OPPBIMDH_05743	CDS	1671		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase fadD25
OPPBIMDH_05744	CDS	966	aao_2	1.4.3.3	COG0665	putative D-amino-acid oxidase
OPPBIMDH_05745	CDS	1056				hypothetical protein
OPPBIMDH_05746	CDS	1419	prr_2	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
OPPBIMDH_05747	CDS	891				hypothetical protein
OPPBIMDH_05748	CDS	1179	aknK_4	2.4.1.327		Aclacinomycin-T 2-deoxy-L-fucose transferase
OPPBIMDH_05749	CDS	1251		1.14.-.-	COG2124	Cytochrome P450 107B1
OPPBIMDH_05750	CDS	1392	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
OPPBIMDH_05751	CDS	756	pikAV_1	3.1.2.-		Thioesterase PikA5
OPPBIMDH_05752	CDS	1092				hypothetical protein
OPPBIMDH_05753	CDS	1146				hypothetical protein
OPPBIMDH_05754	CDS	5352	dltA_4	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
OPPBIMDH_05755	CDS	6591	dltA_5	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
OPPBIMDH_05756	CDS	990	novG			Transcriptional regulator NovG
OPPBIMDH_05757	CDS	1203	pksS	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
OPPBIMDH_05758	CDS	1281		1.14.15.29	COG2124	Steroid C26-monooxygenase
OPPBIMDH_05759	CDS	1092	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
OPPBIMDH_05760	CDS	1560	lcfB_5	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
OPPBIMDH_05761	CDS	1257	smtB_3	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
OPPBIMDH_05762	CDS	387				hypothetical protein
OPPBIMDH_05763	CDS	489	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
OPPBIMDH_05764	CDS	1107	kasA	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
OPPBIMDH_05765	CDS	864				hypothetical protein
OPPBIMDH_05766	CDS	867				hypothetical protein
OPPBIMDH_05767	CDS	735	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
OPPBIMDH_05768	CDS	1416	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
OPPBIMDH_05769	CDS	171				hypothetical protein
OPPBIMDH_05770	CDS	261				hypothetical protein
OPPBIMDH_05771	CDS	1785	asnB_3	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
OPPBIMDH_05772	CDS	1425	glnA1_2	6.3.1.2	COG0174	Glutamine synthetase
OPPBIMDH_05773	CDS	540				hypothetical protein
OPPBIMDH_05774	CDS	1482				hypothetical protein
OPPBIMDH_05775	CDS	1413		2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase
OPPBIMDH_05776	CDS	1572				hypothetical protein
OPPBIMDH_05777	CDS	3024	glnE	2.7.7.42		Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
OPPBIMDH_05778	CDS	768				hypothetical protein
OPPBIMDH_05779	CDS	927	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
OPPBIMDH_05780	CDS	903	vgb	4.2.99.-	COG4257	Virginiamycin B lyase
OPPBIMDH_05781	CDS	537				hypothetical protein
OPPBIMDH_05782	CDS	3021				hypothetical protein
OPPBIMDH_05783	CDS	366				hypothetical protein
OPPBIMDH_05784	CDS	693				hypothetical protein
OPPBIMDH_05785	CDS	426				hypothetical protein
OPPBIMDH_05786	CDS	1350	glnA	6.3.1.2	COG0174	Glutamine synthetase
OPPBIMDH_05787	CDS	1761	nadE_2	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
OPPBIMDH_05788	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
OPPBIMDH_05789	CDS	699				hypothetical protein
OPPBIMDH_05790	CDS	1464	rnr	3.1.13.1	COG0557	Ribonuclease R
OPPBIMDH_05791	CDS	744				hypothetical protein
OPPBIMDH_05792	CDS	261				hypothetical protein
OPPBIMDH_05793	CDS	1275	htpX_3	3.4.24.-		Protease HtpX
OPPBIMDH_05794	CDS	327				hypothetical protein
OPPBIMDH_05795	CDS	372				hypothetical protein
OPPBIMDH_05796	CDS	486				hypothetical protein
OPPBIMDH_05797	CDS	975	psdht	4.2.1.-		Phenylserine dehydratase
OPPBIMDH_05798	CDS	396				hypothetical protein
OPPBIMDH_05799	CDS	405				hypothetical protein
OPPBIMDH_05800	CDS	339				hypothetical protein
OPPBIMDH_05801	CDS	405				hypothetical protein
OPPBIMDH_05802	CDS	141				hypothetical protein
OPPBIMDH_05803	CDS	762				hypothetical protein
OPPBIMDH_05804	CDS	1224	yfmO			Multidrug efflux protein YfmO
OPPBIMDH_05805	CDS	468				hypothetical protein
OPPBIMDH_05806	CDS	1653	mctP			Monocarboxylate transport permease protein
OPPBIMDH_05807	CDS	243				hypothetical protein
OPPBIMDH_05808	CDS	1155			COG0328	Bifunctional protein
OPPBIMDH_05809	CDS	738			COG1579	putative protein
OPPBIMDH_05810	CDS	858			COG0327	GTP cyclohydrolase 1 type 2 
OPPBIMDH_05811	CDS	582	coaBC_2	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
OPPBIMDH_05812	CDS	1230				hypothetical protein
OPPBIMDH_05813	CDS	672				hypothetical protein
OPPBIMDH_05814	CDS	726	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
OPPBIMDH_05815	CDS	597				hypothetical protein
OPPBIMDH_05816	CDS	1416	pyrK_2			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
OPPBIMDH_05817	CDS	1380				hypothetical protein
OPPBIMDH_05818	CDS	2067				hypothetical protein
OPPBIMDH_05819	CDS	258				hypothetical protein
OPPBIMDH_05820	CDS	999				hypothetical protein
OPPBIMDH_05821	CDS	3315				hypothetical protein
OPPBIMDH_05822	CDS	861	acbK	2.7.1.187		Acarbose 7(IV)-phosphotransferase
OPPBIMDH_05823	CDS	522				hypothetical protein
OPPBIMDH_05824	CDS	207				hypothetical protein
OPPBIMDH_05825	CDS	1146				hypothetical protein
OPPBIMDH_05826	CDS	579				hypothetical protein
OPPBIMDH_05827	CDS	576	yyaP_5		COG0262	putative protein YyaP
OPPBIMDH_05828	CDS	933				hypothetical protein
OPPBIMDH_05829	CDS	1215	nagC_4		COG1940	N-acetylglucosamine repressor
OPPBIMDH_05830	CDS	876				hypothetical protein
OPPBIMDH_05831	CDS	459	slyA_2			Transcriptional regulator SlyA
OPPBIMDH_05832	CDS	1428	efpA			putative MFS-type transporter EfpA
OPPBIMDH_05833	CDS	798	menH_5	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OPPBIMDH_05834	CDS	585	sutR_4		COG1396	HTH-type transcriptional regulator SutR
OPPBIMDH_05835	CDS	957	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
OPPBIMDH_05836	CDS	1848		3.2.1.28	COG3387	Trehalase
OPPBIMDH_05837	CDS	1713	expZ		COG0488	Nucleotide-binding protein ExpZ
OPPBIMDH_05838	CDS	246				hypothetical protein
OPPBIMDH_05839	CDS	180				hypothetical protein
OPPBIMDH_05840	CDS	750				hypothetical protein
OPPBIMDH_05841	CDS	558				hypothetical protein
OPPBIMDH_05842	CDS	456				hypothetical protein
OPPBIMDH_05843	CDS	615				hypothetical protein
OPPBIMDH_05844	CDS	630				hypothetical protein
OPPBIMDH_05845	tRNA	75				tRNA-Val(tac)
OPPBIMDH_05846	CDS	468	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
OPPBIMDH_05847	CDS	435				putative protein
OPPBIMDH_05848	CDS	2445	dxs_3	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
OPPBIMDH_05849	CDS	471				hypothetical protein
OPPBIMDH_05850	CDS	1644	phoD_1	3.1.3.1	COG3540	Alkaline phosphatase D
OPPBIMDH_05851	CDS	414				hypothetical protein
OPPBIMDH_05852	CDS	2745	aceE_2	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
OPPBIMDH_05853	CDS	447				hypothetical protein
OPPBIMDH_05854	CDS	1329	bglA_2	3.2.1.21		Beta-glucosidase
OPPBIMDH_05855	CDS	1278				hypothetical protein
OPPBIMDH_05856	CDS	1410	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OPPBIMDH_05857	CDS	603				hypothetical protein
OPPBIMDH_05858	CDS	663				hypothetical protein
OPPBIMDH_05859	CDS	330				hypothetical protein
OPPBIMDH_05860	CDS	1200			COG2508	putative protein
OPPBIMDH_05861	CDS	1170				hypothetical protein
OPPBIMDH_05862	CDS	945	fabH_3	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
OPPBIMDH_05863	CDS	240	acpM		COG0236	Meromycolate extension acyl carrier protein
OPPBIMDH_05864	CDS	1227	fabF_4	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OPPBIMDH_05865	CDS	222				hypothetical protein
OPPBIMDH_05866	CDS	1725	nagZ_3	3.2.1.52		Beta-hexosaminidase
OPPBIMDH_05867	CDS	492				hypothetical protein
OPPBIMDH_05868	CDS	330				hypothetical protein
OPPBIMDH_05869	CDS	624	mtcA2_2	4.2.1.1	COG0288	Carbonic anhydrase 2
OPPBIMDH_05870	CDS	915	menH_6	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OPPBIMDH_05871	CDS	2115				hypothetical protein
OPPBIMDH_05872	CDS	915	czcD			Metal cation efflux system protein CzcD
OPPBIMDH_05873	CDS	1077				hypothetical protein
OPPBIMDH_05874	CDS	453				hypothetical protein
OPPBIMDH_05875	CDS	360				hypothetical protein
OPPBIMDH_05876	CDS	405				hypothetical protein
OPPBIMDH_05877	CDS	675				hypothetical protein
OPPBIMDH_05878	CDS	498		1.11.1.15		Peroxiredoxin
OPPBIMDH_05879	CDS	555				hypothetical protein
OPPBIMDH_05880	CDS	2775	malT			HTH-type transcriptional regulator MalT
OPPBIMDH_05881	CDS	444				hypothetical protein
OPPBIMDH_05882	CDS	1137	adh_2	1.1.1.1	COG1063	Alcohol dehydrogenase
OPPBIMDH_05883	CDS	1176		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
OPPBIMDH_05884	CDS	1095				hypothetical protein
OPPBIMDH_05885	CDS	1284	serS	6.1.1.11	COG0172	Serine--tRNA ligase
OPPBIMDH_05886	CDS	969				hypothetical protein
OPPBIMDH_05887	CDS	588	resA_4			Thiol-disulfide oxidoreductase ResA
OPPBIMDH_05888	CDS	1467	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
OPPBIMDH_05889	CDS	1701				hypothetical protein
OPPBIMDH_05890	CDS	1446	aml_2	3.2.1.1		Alpha-amylase
OPPBIMDH_05891	CDS	891				hypothetical protein
OPPBIMDH_05892	CDS	744	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
OPPBIMDH_05893	CDS	852				hypothetical protein
OPPBIMDH_05894	CDS	210				hypothetical protein
OPPBIMDH_05895	CDS	420		3.1.-.-		Ribonuclease VapC21
OPPBIMDH_05896	CDS	126				hypothetical protein
OPPBIMDH_05897	CDS	255				hypothetical protein
OPPBIMDH_05898	CDS	315				hypothetical protein
OPPBIMDH_05899	CDS	765				hypothetical protein
OPPBIMDH_05900	CDS	207				hypothetical protein
OPPBIMDH_05901	CDS	615				hypothetical protein
OPPBIMDH_05902	CDS	1140	rip3_2		COG0517	Putative zinc metalloprotease Rip3
OPPBIMDH_05903	CDS	1239	xyoA	1.1.3.41	COG0277	putative xylitol oxidase
OPPBIMDH_05904	CDS	423				hypothetical protein
OPPBIMDH_05905	CDS	930	fgd_8	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
OPPBIMDH_05906	CDS	327			COG0640	HTH-type transcriptional regulator
OPPBIMDH_05907	CDS	522				hypothetical protein
OPPBIMDH_05908	CDS	384				hypothetical protein
OPPBIMDH_05909	CDS	369				hypothetical protein
OPPBIMDH_05910	CDS	762				hypothetical protein
OPPBIMDH_05911	CDS	468				hypothetical protein
OPPBIMDH_05912	CDS	468				hypothetical protein
OPPBIMDH_05913	CDS	507	sigE_8		COG1595	RNA polymerase sigma-E factor
OPPBIMDH_05914	CDS	792	yokD_2	2.3.1.-	COG2746	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
OPPBIMDH_05915	CDS	516				hypothetical protein
OPPBIMDH_05916	CDS	396				hypothetical protein
OPPBIMDH_05917	CDS	381				hypothetical protein
OPPBIMDH_05918	CDS	675	gph_12	3.1.3.18		Phosphoglycolate phosphatase
OPPBIMDH_05919	tRNA	77				tRNA-Met(cat)
OPPBIMDH_05920	CDS	1236				hypothetical protein
OPPBIMDH_05921	CDS	2136	apeX_3		COG2409	Apo-petrobactin exporter
OPPBIMDH_05922	tRNA	74				tRNA-Asn(gtt)
OPPBIMDH_05923	CDS	387				hypothetical protein
OPPBIMDH_05924	CDS	1185	glcK_2	2.7.1.2	COG1940	Glucokinase
OPPBIMDH_05925	CDS	1008				hypothetical protein
OPPBIMDH_05926	CDS	2109				hypothetical protein
OPPBIMDH_05927	CDS	2835				hypothetical protein
OPPBIMDH_05928	CDS	1068	ispB_3	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
OPPBIMDH_05929	CDS	1395				hypothetical protein
OPPBIMDH_05930	CDS	1221				hypothetical protein
OPPBIMDH_05931	CDS	852				hypothetical protein
OPPBIMDH_05932	CDS	606				hypothetical protein
OPPBIMDH_05933	CDS	897				hypothetical protein
OPPBIMDH_05934	CDS	225				hypothetical protein
OPPBIMDH_05935	CDS	648				hypothetical protein
OPPBIMDH_05936	CDS	1149				hypothetical protein
OPPBIMDH_05937	CDS	1206	iolG_4	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
OPPBIMDH_05938	CDS	1053				hypothetical protein
OPPBIMDH_05939	CDS	1089	rbsC_2		COG1172	Ribose import permease protein RbsC
OPPBIMDH_05940	CDS	1563	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
OPPBIMDH_05941	CDS	1179	glcK_3	2.7.1.2	COG1940	Glucokinase
OPPBIMDH_05942	CDS	1092				hypothetical protein
OPPBIMDH_05943	CDS	2259				hypothetical protein
OPPBIMDH_05944	CDS	1020				hypothetical protein
OPPBIMDH_05945	CDS	2337				hypothetical protein
OPPBIMDH_05946	CDS	393			COG2018	Serine protease inhibitor
OPPBIMDH_05947	CDS	969				hypothetical protein
OPPBIMDH_05948	CDS	540				hypothetical protein
OPPBIMDH_05949	CDS	924	drrA_9	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
OPPBIMDH_05950	CDS	792	drrB_7			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
OPPBIMDH_05951	CDS	558				hypothetical protein
OPPBIMDH_05952	CDS	255				hypothetical protein
OPPBIMDH_05953	CDS	375				hypothetical protein
OPPBIMDH_05954	CDS	543				hypothetical protein
OPPBIMDH_05955	CDS	1893	dnaG	2.7.7.-	COG0358	DNA primase
OPPBIMDH_05956	CDS	246				hypothetical protein
OPPBIMDH_05957	CDS	852				hypothetical protein
OPPBIMDH_05958	CDS	891	btuD_23	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OPPBIMDH_05959	CDS	1635	betP		COG1292	Glycine betaine transporter BetP
OPPBIMDH_05960	CDS	834			COG2375	putative protein
OPPBIMDH_05961	CDS	1230	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
