locus_tag	ftype	length_bp	gene	EC_number	COG	product
ONHDLDEL_09414	CDS	150				hypothetical protein
ONHDLDEL_09415	CDS	714				hypothetical protein
ONHDLDEL_09416	CDS	240				hypothetical protein
ONHDLDEL_09417	CDS	366	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
ONHDLDEL_09418	CDS	480				hypothetical protein
ONHDLDEL_09419	CDS	225				hypothetical protein
ONHDLDEL_09420	CDS	294				hypothetical protein
ONHDLDEL_09421	CDS	285	egtA_1	6.3.2.2		Glutamate--cysteine ligase EgtA
ONHDLDEL_09422	CDS	291	egtA_2	6.3.2.2		Glutamate--cysteine ligase EgtA
ONHDLDEL_09423	CDS	264	egtA_3	6.3.2.2		Glutamate--cysteine ligase EgtA
ONHDLDEL_09424	CDS	204				hypothetical protein
ONHDLDEL_09425	CDS	762	egtB	1.14.99.50		Hercynine oxygenase
ONHDLDEL_09426	CDS	123	egtC_1	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
ONHDLDEL_09427	CDS	216	egtC_2	3.5.1.118	COG0121	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
ONHDLDEL_09428	CDS	117	egtC_3	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
ONHDLDEL_09429	CDS	555	egtD_1	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
ONHDLDEL_09430	CDS	438	egtD_2	2.1.1.44		Histidine N-alpha-methyltransferase
ONHDLDEL_09431	CDS	507	mneA			Putative manganese exporter
ONHDLDEL_09432	CDS	267				hypothetical protein
ONHDLDEL_09433	CDS	1188	nhaA			Na(+)/H(+) antiporter NhaA
ONHDLDEL_09434	CDS	300				hypothetical protein
ONHDLDEL_09435	CDS	366				hypothetical protein
ONHDLDEL_09436	CDS	249				hypothetical protein
ONHDLDEL_09437	CDS	318				hypothetical protein
ONHDLDEL_09438	CDS	309				hypothetical protein
ONHDLDEL_09439	CDS	852				hypothetical protein
ONHDLDEL_09440	CDS	402				hypothetical protein
ONHDLDEL_09441	CDS	711				hypothetical protein
ONHDLDEL_09442	CDS	783				hypothetical protein
ONHDLDEL_09443	CDS	174				hypothetical protein
ONHDLDEL_09444	CDS	372				hypothetical protein
ONHDLDEL_09445	CDS	693				hypothetical protein
ONHDLDEL_09446	CDS	1107				hypothetical protein
ONHDLDEL_09447	CDS	117				hypothetical protein
ONHDLDEL_09448	CDS	177				hypothetical protein
ONHDLDEL_09449	CDS	192				hypothetical protein
ONHDLDEL_09450	CDS	717				hypothetical protein
ONHDLDEL_09451	CDS	156				hypothetical protein
ONHDLDEL_09452	CDS	816				hypothetical protein
ONHDLDEL_09453	CDS	642	purR_3			HTH-type transcriptional repressor PurR
ONHDLDEL_09454	CDS	141				hypothetical protein
ONHDLDEL_09455	CDS	174				hypothetical protein
ONHDLDEL_09456	CDS	543				hypothetical protein
ONHDLDEL_09457	CDS	417				hypothetical protein
ONHDLDEL_09458	CDS	267	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
ONHDLDEL_09459	CDS	156				hypothetical protein
ONHDLDEL_09460	CDS	411				hypothetical protein
ONHDLDEL_09461	CDS	447				hypothetical protein
ONHDLDEL_09462	CDS	396				hypothetical protein
ONHDLDEL_09463	CDS	195				hypothetical protein
ONHDLDEL_09464	CDS	315				hypothetical protein
ONHDLDEL_09465	CDS	207				hypothetical protein
ONHDLDEL_09466	CDS	507				hypothetical protein
ONHDLDEL_09467	CDS	282				hypothetical protein
ONHDLDEL_09468	CDS	282	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
ONHDLDEL_09469	CDS	225				hypothetical protein
ONHDLDEL_09470	CDS	219				hypothetical protein
ONHDLDEL_09471	CDS	477				hypothetical protein
ONHDLDEL_09472	CDS	279				hypothetical protein
ONHDLDEL_09473	CDS	1017				hypothetical protein
ONHDLDEL_09474	CDS	348				hypothetical protein
ONHDLDEL_09475	CDS	231				hypothetical protein
ONHDLDEL_09476	CDS	189				hypothetical protein
ONHDLDEL_09477	CDS	126				hypothetical protein
ONHDLDEL_09478	CDS	681	tolB			Tol-Pal system protein TolB
ONHDLDEL_09479	CDS	150				hypothetical protein
ONHDLDEL_09480	CDS	687				hypothetical protein
ONHDLDEL_09481	CDS	156				hypothetical protein
ONHDLDEL_09482	CDS	1167				hypothetical protein
ONHDLDEL_09483	CDS	369				hypothetical protein
ONHDLDEL_09484	CDS	819				hypothetical protein
ONHDLDEL_09485	CDS	147				hypothetical protein
ONHDLDEL_09486	CDS	228				hypothetical protein
ONHDLDEL_09487	CDS	162				hypothetical protein
ONHDLDEL_09488	CDS	384				hypothetical protein
ONHDLDEL_09489	CDS	342				hypothetical protein
ONHDLDEL_09490	CDS	891	sigJ_2			ECF RNA polymerase sigma factor SigJ
ONHDLDEL_09491	CDS	105				hypothetical protein
ONHDLDEL_09492	CDS	456				hypothetical protein
ONHDLDEL_09493	CDS	201				hypothetical protein
ONHDLDEL_09494	CDS	333				hypothetical protein
ONHDLDEL_09495	CDS	237				hypothetical protein
ONHDLDEL_09496	CDS	333				hypothetical protein
ONHDLDEL_09497	CDS	525				hypothetical protein
ONHDLDEL_09498	CDS	471				hypothetical protein
ONHDLDEL_09499	CDS	303				hypothetical protein
ONHDLDEL_09500	CDS	930				hypothetical protein
ONHDLDEL_09501	CDS	888				hypothetical protein
ONHDLDEL_09502	CDS	702	pkwA_1	2.7.11.1		putative serine/threonine-protein kinase PkwA
ONHDLDEL_09503	CDS	612				hypothetical protein
ONHDLDEL_09504	CDS	618				hypothetical protein
ONHDLDEL_09505	CDS	765				hypothetical protein
ONHDLDEL_09506	CDS	138				hypothetical protein
ONHDLDEL_09507	CDS	309				hypothetical protein
ONHDLDEL_09508	CDS	96				hypothetical protein
ONHDLDEL_09509	CDS	267				hypothetical protein
ONHDLDEL_09510	CDS	447				hypothetical protein
ONHDLDEL_09511	CDS	192				hypothetical protein
ONHDLDEL_09512	CDS	231				hypothetical protein
ONHDLDEL_09513	CDS	1998				hypothetical protein
ONHDLDEL_09514	CDS	282				hypothetical protein
ONHDLDEL_09515	CDS	132				hypothetical protein
ONHDLDEL_09516	CDS	786	htpG_2			Chaperone protein HtpG
ONHDLDEL_09517	CDS	210				hypothetical protein
ONHDLDEL_09518	CDS	687	htpG_3			Chaperone protein HtpG
ONHDLDEL_09519	CDS	171				hypothetical protein
ONHDLDEL_09520	CDS	243				hypothetical protein
ONHDLDEL_09521	CDS	162				hypothetical protein
ONHDLDEL_09522	CDS	204				hypothetical protein
ONHDLDEL_09523	CDS	180				hypothetical protein
ONHDLDEL_09524	CDS	690				hypothetical protein
ONHDLDEL_09525	CDS	225				hypothetical protein
ONHDLDEL_09526	CDS	237				hypothetical protein
ONHDLDEL_09527	CDS	690				hypothetical protein
ONHDLDEL_09528	CDS	180				hypothetical protein
ONHDLDEL_09529	CDS	198				hypothetical protein
ONHDLDEL_09530	CDS	1269				hypothetical protein
ONHDLDEL_09531	CDS	270				hypothetical protein
ONHDLDEL_09532	CDS	189				hypothetical protein
ONHDLDEL_09533	CDS	315				hypothetical protein
ONHDLDEL_09534	CDS	459				hypothetical protein
ONHDLDEL_09535	CDS	954	ponA1_2		COG0744	Penicillin-binding protein 1A
ONHDLDEL_09536	CDS	489	mrcA		COG5009	Penicillin-binding protein 1A
ONHDLDEL_09537	CDS	234				hypothetical protein
ONHDLDEL_09538	CDS	1296				hypothetical protein
ONHDLDEL_09539	CDS	1467	yegS_3	2.7.1.-		lipid kinase YegS
ONHDLDEL_09540	CDS	771				hypothetical protein
ONHDLDEL_09541	CDS	1128				hypothetical protein
ONHDLDEL_09542	CDS	129				hypothetical protein
ONHDLDEL_09543	CDS	174				hypothetical protein
ONHDLDEL_09544	CDS	390				hypothetical protein
ONHDLDEL_09545	CDS	312				hypothetical protein
ONHDLDEL_09546	CDS	450		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
ONHDLDEL_09547	CDS	282				hypothetical protein
ONHDLDEL_09548	CDS	492				hypothetical protein
ONHDLDEL_09549	CDS	225				hypothetical protein
ONHDLDEL_09550	CDS	426				hypothetical protein
ONHDLDEL_09551	CDS	228				hypothetical protein
ONHDLDEL_09552	CDS	132				hypothetical protein
ONHDLDEL_09553	CDS	486				hypothetical protein
ONHDLDEL_09554	CDS	228				hypothetical protein
ONHDLDEL_09555	CDS	186				hypothetical protein
ONHDLDEL_09556	CDS	456	yciO		COG0009	putative protein YciO
ONHDLDEL_09557	CDS	261				hypothetical protein
ONHDLDEL_09558	CDS	504			COG0025	putative Na(+)/H(+) exchanger
ONHDLDEL_09559	CDS	327			COG0025	putative Na(+)/H(+) exchanger
ONHDLDEL_09560	CDS	432			COG0025	putative Na(+)/H(+) exchanger
ONHDLDEL_09561	CDS	765				hypothetical protein
ONHDLDEL_09562	CDS	228				hypothetical protein
ONHDLDEL_09563	CDS	234	cex_2		COG3693	Exoglucanase/xylanase
ONHDLDEL_09564	CDS	336				hypothetical protein
ONHDLDEL_09565	CDS	375				hypothetical protein
ONHDLDEL_09566	CDS	873				hypothetical protein
ONHDLDEL_09567	CDS	435				hypothetical protein
ONHDLDEL_09568	CDS	303				hypothetical protein
ONHDLDEL_09569	CDS	93				hypothetical protein
ONHDLDEL_09570	CDS	384				hypothetical protein
ONHDLDEL_09571	CDS	429				hypothetical protein
ONHDLDEL_09572	CDS	798	cobB_5	2.3.1.286	COG0846	NAD-dependent protein deacylase
ONHDLDEL_09573	CDS	195				hypothetical protein
ONHDLDEL_09574	CDS	600				hypothetical protein
ONHDLDEL_09575	CDS	168				hypothetical protein
ONHDLDEL_09576	CDS	1386				hypothetical protein
ONHDLDEL_09577	CDS	906				hypothetical protein
ONHDLDEL_09578	CDS	1281				hypothetical protein
ONHDLDEL_09579	CDS	648				hypothetical protein
ONHDLDEL_09580	CDS	549				hypothetical protein
ONHDLDEL_09581	CDS	1494				hypothetical protein
ONHDLDEL_09582	CDS	381				hypothetical protein
ONHDLDEL_09583	CDS	993	yegS_4	2.7.1.-		lipid kinase YegS
ONHDLDEL_09584	CDS	162				hypothetical protein
ONHDLDEL_09585	CDS	540				hypothetical protein
ONHDLDEL_09586	CDS	465				hypothetical protein
ONHDLDEL_09587	CDS	1203				hypothetical protein
ONHDLDEL_09588	CDS	1035				hypothetical protein
ONHDLDEL_09589	CDS	453	cheB_4	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
ONHDLDEL_09590	CDS	318				hypothetical protein
ONHDLDEL_09591	CDS	321				hypothetical protein
ONHDLDEL_09592	CDS	645				hypothetical protein
ONHDLDEL_09593	CDS	195				hypothetical protein
ONHDLDEL_09594	CDS	570				hypothetical protein
ONHDLDEL_09595	CDS	768	dinB_3	2.7.7.7		DNA polymerase IV
ONHDLDEL_09596	CDS	171				hypothetical protein
ONHDLDEL_09597	CDS	162				hypothetical protein
ONHDLDEL_09598	CDS	375				hypothetical protein
ONHDLDEL_09599	CDS	177				hypothetical protein
ONHDLDEL_09600	CDS	240				hypothetical protein
ONHDLDEL_09601	CDS	588				hypothetical protein
ONHDLDEL_09602	CDS	357				hypothetical protein
ONHDLDEL_09603	CDS	780				hypothetical protein
ONHDLDEL_09604	CDS	210				hypothetical protein
ONHDLDEL_09605	CDS	1128				hypothetical protein
ONHDLDEL_09606	CDS	255				hypothetical protein
ONHDLDEL_09607	CDS	273				hypothetical protein
ONHDLDEL_09608	CDS	621				hypothetical protein
ONHDLDEL_09609	CDS	171				hypothetical protein
ONHDLDEL_09610	CDS	99				hypothetical protein
ONHDLDEL_09611	CDS	300				hypothetical protein
ONHDLDEL_09612	CDS	1623	pknD_6	2.7.11.1		Serine/threonine-protein kinase PknD
ONHDLDEL_09613	CDS	195				hypothetical protein
ONHDLDEL_09614	CDS	255				hypothetical protein
ONHDLDEL_09615	CDS	315				hypothetical protein
ONHDLDEL_09616	CDS	540				hypothetical protein
ONHDLDEL_09617	CDS	480				hypothetical protein
ONHDLDEL_09618	CDS	447				hypothetical protein
ONHDLDEL_09619	CDS	534				hypothetical protein
ONHDLDEL_09620	CDS	216				hypothetical protein
ONHDLDEL_09621	CDS	327				hypothetical protein
ONHDLDEL_09622	CDS	429				hypothetical protein
ONHDLDEL_09623	CDS	579	dxs_5	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
ONHDLDEL_09624	CDS	375				hypothetical protein
ONHDLDEL_09625	CDS	360				hypothetical protein
ONHDLDEL_09626	CDS	354				hypothetical protein
ONHDLDEL_09627	CDS	117				hypothetical protein
ONHDLDEL_09628	CDS	327				hypothetical protein
ONHDLDEL_09629	CDS	186				hypothetical protein
ONHDLDEL_09630	CDS	108				hypothetical protein
ONHDLDEL_09631	CDS	201				hypothetical protein
ONHDLDEL_09632	CDS	198				hypothetical protein
ONHDLDEL_09633	CDS	159				hypothetical protein
ONHDLDEL_09634	CDS	423				hypothetical protein
ONHDLDEL_09635	CDS	390	liaR_4		COG2197	Transcriptional regulatory protein LiaR
ONHDLDEL_09636	CDS	111				hypothetical protein
ONHDLDEL_09637	CDS	339				hypothetical protein
ONHDLDEL_09638	CDS	129				hypothetical protein
ONHDLDEL_09639	CDS	312				hypothetical protein
ONHDLDEL_09640	CDS	435				hypothetical protein
ONHDLDEL_09641	CDS	882				hypothetical protein
ONHDLDEL_09642	CDS	303				hypothetical protein
ONHDLDEL_09643	CDS	360				hypothetical protein
ONHDLDEL_09644	CDS	225				hypothetical protein
ONHDLDEL_09645	CDS	270				hypothetical protein
ONHDLDEL_09646	CDS	105				hypothetical protein
ONHDLDEL_09647	CDS	1113				hypothetical protein
ONHDLDEL_09648	CDS	360				hypothetical protein
ONHDLDEL_09649	CDS	258				hypothetical protein
ONHDLDEL_09650	CDS	423				hypothetical protein
ONHDLDEL_09651	CDS	300				hypothetical protein
ONHDLDEL_09652	CDS	189				hypothetical protein
ONHDLDEL_09653	CDS	354	rnhA	3.1.26.4	COG0328	Ribonuclease HI
ONHDLDEL_09654	CDS	444				hypothetical protein
ONHDLDEL_09655	CDS	309				Subtilisin inhibitor-like protein 2
ONHDLDEL_09656	CDS	666	oppC_4		COG1173	Oligopeptide transport system permease protein OppC
ONHDLDEL_09657	CDS	225				hypothetical protein
ONHDLDEL_09658	CDS	312				hypothetical protein
ONHDLDEL_09659	CDS	204				hypothetical protein
ONHDLDEL_09660	CDS	1170				hypothetical protein
ONHDLDEL_09661	CDS	489				hypothetical protein
ONHDLDEL_09662	CDS	582				hypothetical protein
ONHDLDEL_09663	CDS	939	oppD_7		COG0444	Oligopeptide transport ATP-binding protein OppD
ONHDLDEL_09664	CDS	114				hypothetical protein
ONHDLDEL_09665	CDS	228	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
ONHDLDEL_09666	CDS	663	btuD_32	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ONHDLDEL_09667	CDS	402				hypothetical protein
ONHDLDEL_09668	CDS	138				hypothetical protein
ONHDLDEL_09669	CDS	717				hypothetical protein
ONHDLDEL_09670	CDS	180				hypothetical protein
ONHDLDEL_09671	CDS	258				hypothetical protein
ONHDLDEL_09672	CDS	180				hypothetical protein
ONHDLDEL_09673	CDS	96				hypothetical protein
ONHDLDEL_09674	CDS	891	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
ONHDLDEL_09675	CDS	330				hypothetical protein
ONHDLDEL_09676	CDS	159				hypothetical protein
ONHDLDEL_09677	CDS	303				hypothetical protein
ONHDLDEL_09678	CDS	312				hypothetical protein
ONHDLDEL_09679	CDS	360				hypothetical protein
ONHDLDEL_09680	CDS	411				hypothetical protein
ONHDLDEL_09681	CDS	672	ethR			HTH-type transcriptional regulator EthR
ONHDLDEL_09682	CDS	642	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
ONHDLDEL_09683	CDS	2484	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ONHDLDEL_09684	CDS	255				hypothetical protein
ONHDLDEL_09685	CDS	342				hypothetical protein
ONHDLDEL_09686	CDS	630				hypothetical protein
ONHDLDEL_09687	CDS	345				hypothetical protein
ONHDLDEL_09688	CDS	405				hypothetical protein
ONHDLDEL_09689	CDS	828	tdh_4	1.1.1.103		L-threonine 3-dehydrogenase
ONHDLDEL_09690	CDS	255				hypothetical protein
ONHDLDEL_09691	CDS	627	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
ONHDLDEL_09692	CDS	684				hypothetical protein
ONHDLDEL_09693	CDS	615				hypothetical protein
ONHDLDEL_09694	CDS	558				hypothetical protein
ONHDLDEL_09695	CDS	750				hypothetical protein
ONHDLDEL_09696	CDS	171				hypothetical protein
ONHDLDEL_09697	CDS	372				hypothetical protein
ONHDLDEL_09698	CDS	327				hypothetical protein
ONHDLDEL_09699	CDS	231				hypothetical protein
ONHDLDEL_09700	CDS	198				hypothetical protein
ONHDLDEL_09701	CDS	741	ribZ_2			Riboflavin transporter RibZ
ONHDLDEL_09702	CDS	123				hypothetical protein
ONHDLDEL_09703	CDS	270				hypothetical protein
ONHDLDEL_09704	CDS	1020	tdh_5	1.1.1.103		L-threonine 3-dehydrogenase
ONHDLDEL_09705	CDS	480				hypothetical protein
ONHDLDEL_09706	CDS	1977				hypothetical protein
ONHDLDEL_09707	CDS	900	ydaD	1.-.-.-		General stress protein 39
ONHDLDEL_09708	CDS	750				hypothetical protein
ONHDLDEL_09709	CDS	330				hypothetical protein
ONHDLDEL_09710	CDS	111				hypothetical protein
ONHDLDEL_09711	CDS	438	fdhA_2	1.17.1.9		Formate dehydrogenase subunit alpha
ONHDLDEL_09712	CDS	264				hypothetical protein
ONHDLDEL_09713	CDS	240				hypothetical protein
ONHDLDEL_09714	CDS	324				hypothetical protein
ONHDLDEL_09715	CDS	390	fdnG-3_1	1.17.2.3	COG0243	Formate dehydrogenase 2 subunit alpha (cytochrome c-553)
ONHDLDEL_09716	CDS	189				hypothetical protein
ONHDLDEL_09717	CDS	555	fdnG-3_2	1.17.2.3	COG0243	Formate dehydrogenase 2 subunit alpha (cytochrome c-553)
ONHDLDEL_09718	CDS	123				hypothetical protein
ONHDLDEL_09719	CDS	186				hypothetical protein
ONHDLDEL_09720	CDS	1041	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
ONHDLDEL_09721	CDS	243				hypothetical protein
ONHDLDEL_09722	CDS	804				hypothetical protein
ONHDLDEL_09723	CDS	891	selA	2.9.1.1		L-seryl-tRNA(Sec) selenium transferase
ONHDLDEL_09724	CDS	705	tuf_3			Elongation factor Tu
ONHDLDEL_09725	CDS	162				hypothetical protein
ONHDLDEL_09726	CDS	198				hypothetical protein
ONHDLDEL_09727	CDS	138				hypothetical protein
ONHDLDEL_09728	CDS	225				hypothetical protein
ONHDLDEL_09729	CDS	504	tlyC		COG1253	Hemolysin C
ONHDLDEL_09730	CDS	180				hypothetical protein
ONHDLDEL_09731	CDS	657				hypothetical protein
ONHDLDEL_09732	CDS	279				hypothetical protein
ONHDLDEL_09733	CDS	150				hypothetical protein
ONHDLDEL_09734	CDS	939				hypothetical protein
ONHDLDEL_09735	CDS	993				hypothetical protein
ONHDLDEL_09736	CDS	234				hypothetical protein
ONHDLDEL_09737	CDS	162				hypothetical protein
ONHDLDEL_09738	CDS	345				hypothetical protein
ONHDLDEL_09739	CDS	366				hypothetical protein
ONHDLDEL_09740	CDS	111				hypothetical protein
ONHDLDEL_09741	CDS	378				hypothetical protein
ONHDLDEL_09742	CDS	255				hypothetical protein
ONHDLDEL_09743	CDS	144				hypothetical protein
ONHDLDEL_09744	CDS	429				hypothetical protein
ONHDLDEL_09745	CDS	153				hypothetical protein
ONHDLDEL_09746	CDS	228				hypothetical protein
ONHDLDEL_09747	CDS	237				hypothetical protein
ONHDLDEL_09748	CDS	516				hypothetical protein
ONHDLDEL_09749	CDS	378				hypothetical protein
ONHDLDEL_09750	CDS	300	gcvH_2		COG0509	Glycine cleavage system H protein
ONHDLDEL_09751	CDS	213				hypothetical protein
ONHDLDEL_09752	CDS	201			COG0789	putative HTH-type transcriptional regulator
ONHDLDEL_09753	CDS	327			COG0789	putative HTH-type transcriptional regulator
ONHDLDEL_09754	CDS	168				hypothetical protein
ONHDLDEL_09755	CDS	120				hypothetical protein
ONHDLDEL_09756	CDS	192			COG1259	putative protein
ONHDLDEL_09757	CDS	594			COG0789	putative HTH-type transcriptional regulator
ONHDLDEL_09758	CDS	765	hmp_4	1.14.12.17	COG1017	Flavohemoprotein
ONHDLDEL_09759	CDS	423				hypothetical protein
ONHDLDEL_09760	CDS	681				hypothetical protein
ONHDLDEL_09761	CDS	324				hypothetical protein
ONHDLDEL_09762	CDS	1071	SIRT4	2.3.1.286		NAD-dependent protein lipoamidase sirtuin-4, mitochondrial
ONHDLDEL_09763	CDS	1206	gcvP_1	1.4.4.2		Glycine dehydrogenase (decarboxylating)
ONHDLDEL_09764	CDS	309				hypothetical protein
ONHDLDEL_09765	CDS	183				hypothetical protein
ONHDLDEL_09766	CDS	1092	gcvP_2	1.4.4.2		Glycine dehydrogenase (decarboxylating)
ONHDLDEL_09767	CDS	129				hypothetical protein
ONHDLDEL_09768	CDS	771				hypothetical protein
ONHDLDEL_09769	CDS	486				hypothetical protein
ONHDLDEL_09770	CDS	393				hypothetical protein
ONHDLDEL_09771	CDS	108				hypothetical protein
ONHDLDEL_09772	CDS	849				hypothetical protein
ONHDLDEL_09773	CDS	111				hypothetical protein
ONHDLDEL_09774	CDS	240				hypothetical protein
ONHDLDEL_09775	CDS	366				hypothetical protein
ONHDLDEL_09776	CDS	168				hypothetical protein
ONHDLDEL_09777	CDS	411				hypothetical protein
ONHDLDEL_09778	CDS	264				hypothetical protein
ONHDLDEL_09779	CDS	294				hypothetical protein
ONHDLDEL_09780	CDS	222	folD_2	3.5.4.9		Bifunctional protein FolD protein
ONHDLDEL_09781	CDS	378	folD_3	3.5.4.9		Bifunctional protein FolD protein
ONHDLDEL_09782	CDS	126				hypothetical protein
ONHDLDEL_09783	CDS	159				hypothetical protein
ONHDLDEL_09784	CDS	1071				hypothetical protein
ONHDLDEL_09785	CDS	843				hypothetical protein
ONHDLDEL_09786	CDS	402	xerD_2			Tyrosine recombinase XerD
ONHDLDEL_09787	CDS	495				hypothetical protein
ONHDLDEL_09788	CDS	216				hypothetical protein
ONHDLDEL_09789	CDS	129				hypothetical protein
ONHDLDEL_09790	CDS	570	uvrA_6		COG0178	UvrABC system protein A
ONHDLDEL_09791	CDS	801	uvrA_7		COG0178	UvrABC system protein A
ONHDLDEL_09792	CDS	156				hypothetical protein
ONHDLDEL_09793	CDS	192				hypothetical protein
ONHDLDEL_09794	CDS	327				hypothetical protein
ONHDLDEL_09795	CDS	507				hypothetical protein
ONHDLDEL_09796	CDS	942				hypothetical protein
ONHDLDEL_09797	CDS	1425				hypothetical protein
ONHDLDEL_09798	CDS	1287				hypothetical protein
ONHDLDEL_09799	CDS	531				hypothetical protein
ONHDLDEL_09800	CDS	621				hypothetical protein
ONHDLDEL_09801	CDS	732				hypothetical protein
ONHDLDEL_09802	CDS	114				hypothetical protein
ONHDLDEL_09803	CDS	375				hypothetical protein
ONHDLDEL_09804	CDS	237	bcpB	1.11.1.15	COG1225	Putative peroxiredoxin
ONHDLDEL_09805	CDS	351				hypothetical protein
ONHDLDEL_09806	CDS	255				hypothetical protein
ONHDLDEL_09807	CDS	2124				hypothetical protein
ONHDLDEL_09808	CDS	105				hypothetical protein
ONHDLDEL_09809	CDS	333				hypothetical protein
ONHDLDEL_09810	CDS	246				hypothetical protein
ONHDLDEL_09811	CDS	273				hypothetical protein
ONHDLDEL_09812	CDS	120				hypothetical protein
ONHDLDEL_09813	CDS	798				hypothetical protein
ONHDLDEL_09814	CDS	258				hypothetical protein
ONHDLDEL_09815	CDS	369				hypothetical protein
ONHDLDEL_09816	CDS	141				hypothetical protein
ONHDLDEL_09817	CDS	135				hypothetical protein
ONHDLDEL_09818	CDS	210				hypothetical protein
ONHDLDEL_09819	CDS	471				hypothetical protein
